ID P.F,NOMBRE FANTASIA,PROV,DEP,SEGMENTO,SUBSEGMENTACION,STOCK ROLLO,STOCK RESMA,STOCK SUBE,STOCK PRISMA
12949103,COMMODO SERVICOMPRAS YPF,MENDOZA,1,N,2,"3,760","0,474","0,000","0,000"
11949708,COMMODO SHOPPING PLAZA OESTE,BUENOS AIRES,1,1.VIP,2,"4,333","0,917","0,000","5,000"
5349574,COMMODO SOLIMEC SRL JUMBO J.B.JUSTO,CAPITAL FEDERAL,1,N,2,"0,000","0,000","0,000","0,000"
5349525,COMMODO SUPER SIMPLE BARRIO TRAPICHE,MENDOZA,1,N,2,"1,746","0,500","0,000","0,000"
12449645,COMMODO TAGUS II ALEM,TUCUMAN,1,1.VIP,2,"7,996","1,324","0,000","11,000"
5349436,COMMODO TAGUS III AMERICA,TUCUMAN,1,1.VIP,2,"10,329","0,000","0,000","19,000"
5349474,COMMODO TAGUS V SARMIENTO,TUCUMAN,1,2.A,3,"3,942","1,046","0,000","10,000"
5349475,COMMODO TAGUS VI GOBERNADOR,TUCUMAN,1,1.VIP,2,"4,918","0,000","0,000","6,000"
5349508,COMMODO TAGUS VII COLON,TUCUMAN,1,1.VIP,2,"3,326","0,000","0,000","5,000"
5349517,COMMODO TAGUS VIII ROCA,TUCUMAN,1,1.VIP,2,"6,486","0,000","0,000","10,000"
5349562,COMMODO TAGUS XII VEA MATE DE LUNA,TUCUMAN,1,2.A,3,"6,489","0,000","0,000","10,000"
90049070,COMMODO TEAMWORK CHANGO MAS,NEUQUEN,1,1.VIP,2,"3,537","-0,582","0,000","4,302"
5349454,COMMODO TRAMITEL 2,CATAMARCA,1,N,2,"12,733","0,482","0,000","0,000"
10349460,COMMODO UNIMEV,MENDOZA,1,N,2,"5,132","0,000","0,000","6,312"
5349515,COMMODO VEA  EL PORTAL DE LA RIOJA,LA RIOJA,1,N,2,"1,494","0,662","0,000","4,000"
5349629,COMMODO VEA  EXPRESS ALEM,TUCUMAN,1,N,2,"5,641","0,000","0,000","4,361"
5349630,COMMODO VEA  EXPRESS ROCA,TUCUMAN,1,N,2,"4,360","-0,400","0,000","2,700"
5349631,COMMODO VEA  M Y M GOBERNADOR,TUCUMAN,1,N,2,"1,439","-0,030","0,000","1,281"
10449057,COMMODO VEA 6,MENDOZA,1,2.A,3,"3,631","1,000","0,000","4,818"
5349533,COMMODO VEA 7,MENDOZA,1,1.VIP,2,"7,505","-0,512","0,000","8,141"
5349555,COMMODO VEA ALEM  LA RIOJA,LA RIOJA,1,4.C,4,"0,000","0,000","0,000","0,000"
5349612,COMMODO VEA ALEM LA RIOJA,LA RIOJA,1,N,2,"3,609","0,000","0,000","4,000"
12449944,COMMODO VEA AV FUERZA AEREA 2080,CORDOBA,1,N,2,"0,000","0,000","0,000","0,000"
10349349,COMMODO VEA AVELLANEDA,MENDOZA,1,2.A,3,"6,960","0,000","0,000","6,742"
5349534,COMMODO VEA AYELEN,MENDOZA,1,1.VIP,2,"7,905","2,667","0,000","7,366"
10349373,COMMODO VEA BARCALA,MENDOZA,1,1.VIP,2,"4,794","0,000","0,000","16,215"
6149723,COMMODO VEA BRANCHESI,BUENOS AIRES,1,N,2,"-0,061","-0,010","0,000","-0,038"
8749387,COMMODO VEA CASEROS,BUENOS AIRES,1,1.VIP,2,"5,586","0,000","0,000","3,000"
5349627,COMMODO VEA CORDOBA,CAPITAL FEDERAL,1,5.D,6,"24,946","-1,360","0,000","22,501"
5349408,COMMODO VEA DEMOCRACIA,MENDOZA,1,2.A,3,"5,311","0,000","0,000","9,677"
90049148,COMMODO VEA DORREGO,MENDOZA,1,2.A,3,"4,042","0,000","0,000","5,095"
12849657,COMMODO VEA ECHAZU,SALTA,1,N,2,"12,338","1,768","0,000","0,000"
5349485,COMMODO VEA HURLINGHAM,BUENOS AIRES,1,2.A,3,"3,760","0,000","0,000","5,000"
11949929,COMMODO VEA LA PLATA II AGUS,BUENOS AIRES,1,2.A,3,"1,476","0,609","0,000","1,000"
5849021,COMMODO VEA LA SOLUCION I,CORDOBA,1,2.A,3,"3,476","1,060","0,000","6,220"
5349623,COMMODO VEA MERCANTIL II,TUCUMAN,1,N,2,"4,888","0,000","0,000","3,000"
13049469,COMMODO VEA MERLO CODIAS,BUENOS AIRES,1,4.C,4,"9,411","0,000","0,000","6,000"
13049429,COMMODO VEA MIKA II,MENDOZA,1,4.C,4,"11,402","0,000","0,000","6,000"
5349543,COMMODO VEA MONTEROS   EXPRESS III,TUCUMAN,1,1.VIP,2,"2,468","0,554","0,000","1,600"
6149383,COMMODO VEA PACHECO,BUENOS AIRES,1,1.VIP,2,"4,637","0,000","0,000","4,484"
5349547,COMMODO VEA PERITO MORENO,MENDOZA,1,1.VIP,2,"3,167","2,409","0,000","3,368"
6349500,COMMODO VEA PLAZA TRELEW,CHUBUT,1,3.B,4,"4,967","0,236","0,000","1,116"
6149658,COMMODO VEA RAWSON,SAN JUAN,1,1.VIP,2,"3,669","0,000","0,000","3,589"
6149435,COMMODO VEA RAWSON,SAN JUAN,1,N,2,"5,062","1,498","0,000","4,000"
10349419,COMMODO VEA RODEO DE LA CRUZ,MENDOZA,1,2.A,3,"2,862","2,000","0,000","6,000"
10349385,COMMODO VEA RODEO DE LA CRUZ,MENDOZA,1,N,2,"0,000","0,000","0,000","0,000"
5349633,COMMODO VEA SALAS CRESPO SARMIENTO,TUCUMAN,1,N,2,"1,687","0,000","0,000","2,000"
10349424,COMMODO VEA SANTIAGO DEL ESTERO,MENDOZA,1,1.VIP,2,"6,413","0,000","0,000","5,569"
5349453,COMMODO VEA SANTIAGO DEL ESTERO,MENDOZA,1,N,2,"2,034","1,000","0,000","4,000"
10349394,COMMODO VEA SEXTA SECCION,MENDOZA,1,1.VIP,2,"5,805","0,000","0,000","4,606"
5349421,COMMODO VEA SM 904 RECEP. LA GACETA III,TUCUMAN,1,1.VIP,2,"2,663","-0,112","0,000","2,010"
5349587,COMMODO VEA TODO SUELTO II PATIO PALMERA,CATAMARCA,1,2.A,3,"4,919","0,000","0,000","5,744"
10349263,COMMODO VEA TUNUYAN,MENDOZA,1,1.VIP,2,"5,598","1,994","0,000","4,340"
6149603,COMMODO VEA TUNUYAN- MK3,BUENOS AIRES,1,N,2,"37,559","0,000","0,000","0,000"
10349382,COMMODO VEA VILLA MERCEDES,SAN LUIS,1,N,2,"9,272","0,000","0,000","0,000"
10349413,COMMODO VEA VILLA MERCEDES I,SAN LUIS,1,1.VIP,2,"11,195","0,000","0,000","9,000"
10349459,COMMODO VEA VILLA MERCEDES II,SAN LUIS,1,N,2,"3,424","0,000","0,000","5,000"
9749807,COMMODO VICENTE ZAPATA,MENDOZA,1,3.B,4,"5,094","0,000","0,000","2,000"
13049130,COMMODO YES JUMBO,MENDOZA,1,3.B,4,"5,492","0,000","0,000","11,000"
12849092,COMMODO YN VEA ESTECO,SALTA,1,N,2,"3,692","2,184","0,000","7,000"
9349033,COMMODO ZAPATERIA 4 M VEA,CORDOBA,1,1.VIP,2,"5,663","2,000","0,000","2,000"
13049431,COMO NO VENIR A VERTE,CORDOBA,1,5.D,6,"4,485","0,000","0,000","10,000"
7149155,COMO TE VEN TE TRATAN,BUENOS AIRES,1,N,2,"1,808","-0,198","0,000","-0,106"
12449985,COMODIN,BUENOS AIRES,1,N,2,"0,469","0,474","0,000","0,000"
12649784,COMODINES,CHACO,1,5.D,6,"-0,276","-0,022","0,000","-0,146"
10349085,COMODITY EXPRESS,SANTA CRUZ,1,1.VIP,2,"0,832","1,648","0,000","3,894"
8149791,COMPANIA DE SEGUROS LIDERAR VA LARCA,SAN LUIS,1,N,2,"1,493","0,000","0,000","0,000"
7749030,COMPENSAR SAS,CORDOBA,1,N,2,"2,151","0,000","0,000","3,000"
7449178,COMPLOT FAMAILLA,TUCUMAN,1,1.VIP,2,"1,152","-0,240","0,000","5,725"
11449094,COMPU STAR,CORDOBA,1,2.A,3,"2,019","1,478","0,000","4,075"
11449043,COMPUNET,CORDOBA,1,4.C,4,"1,696","0,000","0,000","3,715"
11449086,COMPUNETT SOLUCIONES,CAPITAL FEDERAL,1,4.C,4,"0,830","0,000","0,000","2,000"
11449110,COMPUSUR INFORMATICA,RIO NEGRO,1,2.A,3,"3,000","2,894","0,000","5,613"
10449006,COMPUTACION PLANET.COM,CORDOBA,1,3.B,4,"-0,302","0,278","0,000","5,684"
6449257,COMUNA DE COLONIA LAS PICHANAS,CORDOBA,1,5.D,6,"3,221","0,000","0,000","-0,007"
6449374,COMUNA DE LA CUMBRECITA,CORDOBA,1,4.C,4,"-0,096","0,000","0,000","0,000"
6449274,COMUNA DE SUCO,CORDOBA,1,4.C,4,"0,014","0,000","0,000","6,948"
6449405,COMUNA LA CAROLINA,CORDOBA,1,5.D,6,"0,483","0,500","0,000","2,923"
6449267,COMUNA VILLA CIUDAD DE AMERICA,CORDOBA,1,5.D,6,"0,000","0,000","0,000","0,000"
12249220,COMUNICACIONES ITUZAINGO,BUENOS AIRES,1,N,2,"1,266","0,000","0,000","0,000"
6449503,COMUNIDAD SAN CARLOS,SANTA FE,1,N,2,"0,000","0,000","0,000","0,000"
12649559,CONCEPCION,CORDOBA,1,N,2,"2,140","0,000","0,000","0,000"
9749407,CONCORDIA 1,CORRIENTES,1,2.A,3,"1,621","0,000","0,000","3,765"
9749408,CONCORDIA 2,CORRIENTES,1,2.A,3,"2,663","0,000","0,000","1,321"
11849313,CONCORDIA III,CORRIENTES,1,2.A,3,"2,051","0,000","0,000","1,800"
11849359,CONCORDIA IV,CORRIENTES,1,3.B,4,"4,662","0,486","0,000","6,740"
6349457,CONECTADOS,ENTRE RIOS,1,1.VIP,2,"2,159","6,228","0,000","0,000"
10349467,CONFIAR CAPITAL,SAN JUAN,1,5.D,6,"3,248","0,000","0,000","2,860"
10349468,CONFIAR RAWSON,SAN JUAN,1,N,2,"2,199","0,000","0,000","4,484"
10349489,CONFIAR TRINIDAD,SAN JUAN,1,4.C,4,"6,179","0,000","0,000","1,410"
12149131,CONFITERIA VOLCAN,JUJUY,1,5.D,6,"-0,057","0,734","0,000","1,964"
5449552,CONFORT ALEX CASTILLO,BUENOS AIRES,1,5.D,6,"0,000","0,422","0,000","0,000"
13049363,CONSENTIDAS,CHACO,1,5.D,6,"-0,063","0,000","0,000","-0,017"
11149068,CONSULTORA DEL OESTE,FORMOSA,1,4.C,4,"0,006","0,000","0,000","1,000"
10949065,CONSULTORIO VETERINARIO DR GUIDOBONO,CORRIENTES,1,4.C,4,"1,609","0,000","0,000","0,675"
11149032,CONSYS,BUENOS AIRES,1,N,2,"0,885","0,000","0,000","0,000"
10349193,CONTINENTAL SERVICE,CAPITAL FEDERAL,1,1.VIP,2,"3,227","8,000","0,000","3,732"
8149646,COOP AGRICOLA MIXTA DE MONTECARLO LTDA,MISIONES,1,4.C,4,"-0,101","0,000","0,000","0,889"
8149945,COOP AGRICOLA MIXTA DE MONTECARLO LTDAII,MISIONES,1,5.D,6,"0,531","0,000","0,000","0,000"
6449491,COOP AGRICOLA Y GANADERA DE BOUQUET LTDA,SANTA FE,1,N,2,"0,000","0,000","0,000","0,000"
6449213,COOP. AGRICOLA GANAD LTDA. DE ACEVEDO,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
6449203,COOP. ELEC. DE O. Y DES. DE VILLA SABOYA,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
6449256,COOP.DE PROM.Y DESARROLLO REGIONAL LTDA,CORDOBA,1,1.VIP,2,"1,875","0,000","0,000","1,662"
6449200,COOP.LTDA. DE ELECT. DE SEBASTIAN ELCANO,CORDOBA,1,5.D,6,"0,611","1,000","0,000","0,962"
10249981,COOPECOR AGENCIA 131,CORDOBA,1,5.D,6,"0,000","0,000","0,000","0,000"
10249848,COOPECOR AGENCIA 250,CORDOBA,1,5.D,6,"1,893","1,000","0,000","0,000"
10249835,COOPECOR COLORADO EL 32,CORDOBA,1,3.B,4,"-0,285","-0,092","0,000","1,853"
10249793,COOPECOR QUINIELA MARICEL,CORDOBA,1,1.VIP,2,"3,922","2,000","0,000","14,052"
6449079,COOPERATIVA AGRARIA DE TRES ARROYOS,BUENOS AIRES,1,4.C,4,"-0,124","0,000","0,000","-0,052"
12749225,COOPERATIVA AGRICOLA RAUCH,BUENOS AIRES,1,5.D,6,"7,114","0,500","0,000","4,000"
6449118,COOPERATIVA AGRO MALABRIGO,SANTA FE,1,4.C,4,"-0,278","0,000","0,000","1,000"
6449150,COOPERATIVA CAVANAGH,CORDOBA,1,5.D,6,"-0,048","0,000","0,000","0,000"
6449220,COOPERATIVA DE ELECTRICIDAD DE LOZADA,CORDOBA,1,4.C,4,"0,824","0,000","0,000","3,000"
6449089,COOPERATIVA E.O.Y S.P.LAS HIGUERAS,CORDOBA,1,5.D,6,"0,709","0,000","0,000","0,000"
6449084,COOPERATIVA ELECTRICA DE ORENSE S.A.,BUENOS AIRES,1,5.D,6,"-0,111","0,000","0,000","0,000"
6449129,COOPERATIVA ENERGIA TIO PUJIO,CORDOBA,1,4.C,4,"-0,106","0,000","0,000","2,683"
6449301,COOPERATIVA ENERGIA TIO PUJIO II,CORDOBA,1,4.C,4,"0,428","0,000","0,000","3,785"
7549361,COOPERATIVA HUANCHILLA,CORDOBA,1,4.C,4,"-0,123","0,000","0,000","1,910"
6449075,COOPERATIVA PROV.ELECTRICIDAD DE ORDONEZ,CORDOBA,1,5.D,6,"1,048","0,000","0,000","6,776"
6449340,COOPERATIVA VILLA GIARDINO,CORDOBA,1,4.C,4,"-0,390","0,000","0,000","1,311"
6449261,COOPERATIVA YACANTO,CORDOBA,1,N,2,"1,037","0,000","0,000","0,000"
6449175,COOPIC,BUENOS AIRES,1,4.C,4,"3,685","0,000","0,000","8,000"
6949963,COPERNICO LIBRERIA,SANTA FE,1,N,2,"-0,001","0,000","0,000","0,000"
8149393,CORAZZA SEGUROS,SANTA FE,1,5.D,6,"0,843","1,000","0,000","0,000"
11949273,CORCAL,CORDOBA,1,1.VIP,2,"2,790","-0,302","0,000","2,096"
8749273,CORCAL II,CORDOBA,1,2.A,3,"2,135","0,623","0,000","0,000"
11449162,CORETEC,CORDOBA,1,4.C,4,"6,807","0,000","0,000","17,000"
13049838,CORNER 2,BUENOS AIRES,1,N,2,"-0,104","-0,020","0,000","-0,051"
13049670,CORNER DRUGSTORE 1,CORDOBA,1,5.D,6,"0,000","0,000","0,000","0,000"
13049671,CORNER DRUGSTORE 2,CORDOBA,1,5.D,6,"0,000","0,000","0,000","0,000"
11249026,CORRALON 9 DE JULIO II,JUJUY,1,4.C,4,"4,789","-0,010","0,000","4,913"
11249027,CORRALON ECHAZU,TUCUMAN,1,3.B,4,"-0,332","0,444","0,000","2,881"
11249031,CORRALON LIBERTADOR,CORRIENTES,1,4.C,4,"-0,258","0,880","0,000","0,807"
11249044,CORRALON MARISA,CORRIENTES,1,N,2,"0,943","0,000","0,000","0,000"
6749194,CORRALON Y FERRETERIA PERIN,FORMOSA,1,N,2,"1,214","0,000","0,000","0,000"
8149406,CORTES LAURIA Y ASOCIADOS,CORRIENTES,1,4.C,4,"1,116","0,000","0,000","2,771"
10049011,COSMHOGAR,BUENOS AIRES,1,5.D,6,"-0,019","0,000","0,000","0,000"
9749621,COSTA BLOOM,CORDOBA,1,N,2,"3,699","0,500","0,000","0,000"
13049172,COSTA RICA STORE,SANTA CRUZ,1,5.D,6,"-0,018","0,000","0,000","-0,026"
10349363,COSTANTINO PAGOS,BUENOS AIRES,1,4.C,4,"-0,210","0,000","0,000","1,912"
11549014,COTILLON,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
7249168,COTILLON ALBERTI,BUENOS AIRES,1,N,2,"0,000","1,680","0,000","0,000"
12949023,COTILLON CARINA,SAN JUAN,1,N,2,"2,932","0,452","0,000","0,000"
7549600,COTILLON ISIDORITO,JUJUY,1,1.VIP,2,"7,821","2,631","0,000","3,122"
6949610,COTILLON JAIA,BUENOS AIRES,1,4.C,4,"0,000","0,274","0,000","0,000"
11949850,COTILLON LUNA MAGICA,CORDOBA,1,N,2,"0,000","4,099","0,000","0,000"
12449157,COTILLON MARI MAR,BUENOS AIRES,1,4.C,4,"-0,162","0,000","0,000","3,930"
12949075,COTILLON QUE SABORES SALUDABLE,BUENOS AIRES,1,N,2,"2,347","0,096","0,000","0,000"
7249212,COTILLON WOKA,SAN LUIS,1,4.C,4,"4,329","0,000","0,000","9,000"
9749185,COUS - COUS,CORDOBA,1,1.VIP,2,"2,225","0,000","0,000","3,000"
10049066,COVER S III,TUCUMAN,1,N,2,"3,527","0,500","0,000","0,000"
10049056,COVERS,TUCUMAN,1,N,2,"9,000","0,980","0,000","0,000"
10049065,COVER'S II,TUCUMAN,1,N,2,"3,523","0,500","0,000","0,000"
10349427,CPC MERCANTIL,CORDOBA,1,3.B,4,"1,525","0,000","0,000","2,542"
9349036,CRAZY SHOES,BUENOS AIRES,1,3.B,4,"6,810","1,086","0,000","0,000"
6949658,CREACIONES ALMA,CORDOBA,1,N,2,"0,000","0,000","0,000","0,000"
9049063,CREATE MERCERIA,CHUBUT,1,N,2,"3,624","0,000","0,000","0,000"
8149944,CREDIA MERLO,SAN LUIS,1,4.C,4,"1,019","0,780","0,000","3,000"
12749581,CREDIA MERLO,SAN LUIS,1,N,2,"6,960","0,000","0,000","7,795"
12749596,CREDIA TILI,SAN LUIS,1,N,2,"0,609","0,000","0,000","-0,107"
12749672,CREDIARIO,CHUBUT,1,5.D,6,"-0,037","-0,020","0,000","-0,033"
8149537,CREDIBEL RESISTENCIA III,CHACO,1,N,2,"2,577","4,034","0,000","0,000"
12749670,CREDICIA,CORDOBA,1,5.D,6,"-0,044","-0,010","0,000","-0,020"
8149306,CREDICUOTAS,TUCUMAN,1,5.D,6,"0,796","0,000","0,000","0,000"
8149324,CREDIFIAR ARISTOBULO,SANTA FE,1,N,2,"0,152","3,000","0,000","0,000"
8149325,CREDIFIAR SA,SANTA FE,1,N,2,"3,608","0,000","0,000","0,000"
8149847,CREDISER ELDORADO,MISIONES,1,4.C,4,"0,000","0,000","0,000","0,000"
8149845,CREDISER OBERA,MISIONES,1,4.C,4,"0,000","0,000","0,000","0,000"
8149849,CREDISER POSADAS,MISIONES,1,4.C,4,"0,557","0,000","0,000","0,000"
8149848,CREDISER RESISTENCIA,CHACO,1,N,2,"0,000","0,000","0,000","0,000"
12749516,CREDIT FINANZAS,BUENOS AIRES,1,4.C,4,"2,918","0,000","0,000","2,000"
8149763,CREDITO PARA EMPRENDEDORES,BUENOS AIRES,1,2.A,3,"3,089","-0,127","0,000","2,167"
12749159,CREDITO SUPREMO,SAN JUAN,1,3.B,4,"1,362","0,242","0,000","6,000"
12749595,CREDITOS CUYANOS,SAN JUAN,1,N,2,"0,000","0,000","0,000","0,000"
12749621,CREDITOS CUYANOS 2,SAN JUAN,1,N,2,"4,375","0,000","0,000","4,000"
12749641,CREDITOS CUYANOS III,SAN JUAN,1,N,2,"0,000","0,000","0,000","0,000"
12749098,CREDIVIP,CHACO,1,5.D,6,"2,437","0,500","0,000","0,000"
12749100,CREDIVIP 2,CHACO,1,5.D,6,"-0,004","0,500","0,000","1,000"
12749099,CREDIVIP 3,CORRIENTES,1,5.D,6,"2,896","0,490","0,000","0,000"
12749101,CREDIVIP 4,CHACO,1,5.D,6,"-0,009","0,000","0,000","0,000"
12749128,CREDIVIP CLORINDA,FORMOSA,1,5.D,6,"3,339","0,464","0,000","0,000"
8149357,CREDNOW CENTRAL,BUENOS AIRES,1,N,2,"0,946","0,000","0,000","0,000"
6149494,CRIMAYO,CHUBUT,1,N,2,"1,205","0,310","0,000","0,000"
12849445,CRIMI MAXIKIOSCO,JUJUY,1,1.VIP,2,"4,370","1,000","0,000","1,338"
13049083,CRIS MAR,CORDOBA,1,N,2,"5,723","0,000","0,000","0,000"
11849420,CRISTAL,SANTIAGO DEL ESTERO,1,5.D,6,"1,040","0,000","0,000","3,783"
12649711,CRISTALENT,CHACO,1,5.D,6,"1,550","0,000","0,000","5,723"
13049570,CRISTOBAL 24 7,CORDOBA,1,N,2,"2,521","0,000","0,000","3,982"
12449529,CRISTOBAL II,CORDOBA,1,4.C,4,"1,328","1,568","0,000","1,000"
6349534,CRITS,CHUBUT,1,N,2,"5,963","0,000","0,000","3,989"
9449046,CROMO BORDADOS,MISIONES,1,4.C,4,"0,211","0,164","0,000","0,961"
13049333,CRS AH WEBEAR,BUENOS AIRES,1,3.B,4,"1,544","1,000","0,000","16,874"
5449608,CRS ALVALUZ CORRIENTES,CORRIENTES,1,5.D,6,"5,164","0,000","0,000","10,000"
12649768,CRS ANA PELZER,MISIONES,1,N,2,"0,440","0,000","0,000","3,747"
13049226,CRS CANDY SHOP,BUENOS AIRES,1,2.A,3,"4,354","0,964","0,000","14,000"
12349075,CRS EL PIONERO,BUENOS AIRES,1,N,2,"4,384","0,000","0,000","1,496"
13049056,CRS ESK EDISON,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
13049099,CRS ESK GUEMES 1,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
13049078,CRS ESK OLAVARRIA,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
12949757,CRS KIOSCO AZUL,BUENOS AIRES,1,N,2,"5,412","-0,178","0,000","8,401"
13049284,CRS KIOSCO EL ROJO,BUENOS AIRES,1,4.C,4,"0,000","0,000","0,000","0,000"
13049253,CRS KIOSCO JM,BUENOS AIRES,1,2.A,3,"2,640","0,000","0,000","2,146"
13049708,CRS KIOSCO LA ESQUINA,BUENOS AIRES,1,N,2,"3,548","0,000","0,000","2,874"
7249227,CRS KITA AROMAS Y MAS,BUENOS AIRES,1,N,2,"0,277","0,000","0,000","1,817"
13049718,CRS LA SANTA 2,BUENOS AIRES,1,N,2,"3,469","-0,497","0,000","3,544"
13049176,CRS LO DE PAPU II,BUENOS AIRES,1,2.A,3,"2,879","1,468","0,000","4,000"
13049319,CRS MAXI24,BUENOS AIRES,1,2.A,3,"3,406","0,000","0,000","2,977"
13049848,CRS MAXIKIOSCO PUNTO EXPRESS,BUENOS AIRES,1,N,2,"5,682","-0,036","0,000","3,682"
13049124,CRS OPEN 365 CONSTITUCION,BUENOS AIRES,1,3.B,4,"12,975","2,650","0,000","3,000"
13049046,CRS OPEN365 PLAZA,BUENOS AIRES,1,2.A,3,"4,489","1,000","0,000","3,000"
10349448,CRS PAGOS EL PADRINO,TIERRA DEL FUEGO,1,4.C,4,"4,220","0,000","0,000","5,705"
12849993,CRS PAGOS PEPPE,BUENOS AIRES,1,N,2,"8,851","0,000","0,000","1,000"
13049235,CRS POLIRRUBRO KED,BUENOS AIRES,1,1.VIP,2,"5,258","0,000","0,000","6,777"
13049512,CRS QUICKCYBER,BUENOS AIRES,1,N,2,"0,077","0,000","0,000","2,704"
10349435,CRS SANTIAGO CASTRO SEGUROS,BUENOS AIRES,1,4.C,4,"9,640","0,000","0,000","10,873"
12749409,CRS SEGUROS MARTINEZ,BUENOS AIRES,1,5.D,6,"1,780","0,000","0,000","1,000"
8249142,CRUCENA VIAJES,CAPITAL FEDERAL,1,5.D,6,"1,384","0,000","0,000","0,000"
90001062,CSC,CAPITAL FEDERAL,1,N,2,"0,000","0,000","0,000","0,000"
7249207,CUBICA,JUJUY,1,4.C,4,"8,886","0,000","0,000","9,895"
7249216,CUBICA ART DECO,JUJUY,1,5.D,6,"5,879","0,000","0,000","5,000"
12949744,CUBICA YAGUAR,JUJUY,1,5.D,6,"-0,016","0,000","0,000","-0,002"
6149714,CUCHERMERCADOS CTES,CORRIENTES,1,5.D,6,"-0,115","-0,010","0,000","-0,067"
9149078,CUENCA BAIRES,CAPITAL FEDERAL,1,4.C,4,"0,702","3,750","0,000","5,911"
12449475,CUENCOS,SALTA,1,3.B,4,"-0,417","1,350","0,000","6,761"
12449850,CUENTAS CLARAS,CHACO,1,4.C,4,"0,585","0,000","0,000","0,000"
6549075,CUMIN FOTO ESTUDIO,CORDOBA,1,1.VIP,2,"4,003","0,000","0,000","3,888"
5449599,CUOTA FACIL,SANTA FE,1,5.D,6,"0,000","0,000","0,000","4,000"
10349425,CURITA BROCHERO,LA RIOJA,1,4.C,4,"0,000","0,000","0,000","0,000"
10349430,CURITA BROCHERO II,LA RIOJA,1,4.C,4,"1,166","0,000","0,000","2,000"
10049074,CUSTOMSHOP,CORDOBA,1,2.A,3,"5,838","0,137","0,000","4,055"
11649228,CYBER ARLEQUIN,BUENOS AIRES,1,1.VIP,2,"6,703","2,000","0,000","3,949"
11649306,CYBER CHUCHO,BUENOS AIRES,1,N,2,"1,184","1,718","0,000","0,000"
11649321,CYBER CHUCHO II,BUENOS AIRES,1,N,2,"1,563","1,857","0,000","0,000"
11649356,CYBER CHUCHO III,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
11649095,CYBER CUSU,BUENOS AIRES,1,N,2,"1,896","1,043","0,000","0,000"
11649182,CYBER EINSTEIN,SANTIAGO DEL ESTERO,1,1.VIP,2,"1,139","-0,035","0,000","3,853"
13049366,CYBER EINSTEN 6,SANTIAGO DEL ESTERO,1,5.D,6,"5,278","0,000","0,000","4,000"
11649038,CYBER EL PUERTO NET,CORDOBA,1,1.VIP,2,"3,729","0,000","0,000","2,262"
11649310,CYBER EL SITIO,BUENOS AIRES,1,1.VIP,2,"2,088","1,308","0,000","5,644"
11649385,CYBER FICO,SALTA,1,4.C,4,"-0,267","0,000","0,000","0,934"
11649368,CYBER IMPACTO,BUENOS AIRES,1,5.D,6,"0,838","0,876","0,000","0,000"
11649332,CYBER J Y G,CAPITAL FEDERAL,1,5.D,6,"-0,141","1,922","0,000","0,000"
12849326,CYBER J Y G II,BUENOS AIRES,1,3.B,4,"6,272","0,000","0,000","0,000"
6949941,CYBER KIOSCO FUTURAMA II,BUENOS AIRES,1,N,2,"2,781","-0,545","0,000","1,419"
11649388,CYBER LA RED,CORDOBA,1,4.C,4,"0,721","0,000","0,000","3,521"
11649149,CYBER LOCUTORIO RIVADAVIA,MENDOZA,1,3.B,4,"2,258","2,622","0,000","5,867"
11649223,CYBER LOF,BUENOS AIRES,1,1.VIP,2,"3,727","1,426","0,000","3,375"
11649076,CYBER MAX I,BUENOS AIRES,1,2.A,3,"2,468","0,000","0,000","3,971"
11649078,CYBER MAX III,BUENOS AIRES,1,3.B,4,"2,362","0,000","0,000","17,352"
11649370,CYBER SMOKERS,SANTA FE,1,N,2,"10,149","0,920","0,000","0,000"
11649090,CYBER TITAN,BUENOS AIRES,1,3.B,4,"-0,696","0,000","0,000","0,000"
8049274,CYBER TITAN III,BUENOS AIRES,1,4.C,4,"0,000","0,000","0,000","1,000"
12449687,CYBER TITAN IV,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
11649325,CYBER WORLD NET,BUENOS AIRES,1,N,2,"3,771","0,788","0,000","0,000"
12849740,CYBER-DREAM,BUENOS AIRES,1,2.A,3,"4,565","0,862","0,000","5,511"
11649319,CYBERJUEGOS,CORRIENTES,1,2.A,3,"1,999","0,000","0,000","1,427"
12249173,CYBERJUEGOS II,CORRIENTES,1,4.C,4,"-0,273","-0,016","0,000","3,793"
8749383,CYBER-LAPLAY,FORMOSA,1,1.VIP,2,"1,297","0,000","0,000","1,670"
6949711,CYBERLICEO3,CORDOBA,1,1.VIP,2,"4,588","-0,219","0,000","3,674"
5449574,CYC MUEBLES,LA RIOJA,1,N,2,"2,994","0,000","0,000","0,000"
8149725,CYCLESEG LANUS ESTE,BUENOS AIRES,1,N,2,"3,318","0,000","0,000","0,000"
8149721,CYCLESEG LANUS OESTE,BUENOS AIRES,1,N,2,"1,590","0,000","0,000","0,000"
